*Stations2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Definitions_Définitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DataSources_SourcesdesDonnées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**********Stations2024**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,Province/Territory_EN,Province/territoire_FR,Postal_Code,Timezone_UTC,Latitude,Longitude,Elevation_m,Start_Date,End_Date,Combined_Stations,Inlet_Height_m,Network,SO2,CO,NO2,NO,NOX,O3,PM2.5_Continuous,PM10_Continuous,PM2.5_RM,PM10_Integrated,PM2.5-10,PM2.5_Speciation,VOC,Carbonyl,PAC,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
60707,SAULT STE. MARIE - WM. MERRIFIELD SCHOOL ,0,331 PATRICK ST.,SAULT STE. MARIE,ONTARIO,ONTARIO,P6C 3Y9,-5,46.52786,-84.35432,188,1987-02-01,2003-12-31,60709,,N,X,X,X,X,X,X,X,X,,,,,,,,PS,MU,P3,I,N,0739. Sault Ste. Marie,57. Algoma,"061. Sault Ste. Marie, CY","590. Sault Ste. Marie, CA/AR",Ontario - Northern,
60708,SAULT STE. MARIE - BONNEY ST. PUMPHOUSE,0,BONNEY STREET,SAULT STE. MARIE,ONTARIO,ONTARIO,,-5,46.51667,-84.38333,183,2000-01-01,2001-09-25,,,N,,,,,,,X,,,,,,,,,PE,MU,P3,I,U,0739. Sault Ste. Marie,57. Algoma,"061. Sault Ste. Marie, CY","590. Sault Ste. Marie, CA/AR",Ontario - Northern,
60709,SAULT STE. MARIE - SAULT COLLEGE ,1,"443 NORTHERN AVE., SAULT COLLEGE",SAULT STE. MARIE,ONTARIO,ONTARIO,P6B 4J1,-5,46.53319,-84.30992,244,2004-01-01,,60707,8,N,X,X,X,X,X,X,X,X,,,,,,,,PS,MU,P3,C,N,0739. Sault Ste. Marie,57. Algoma,"061. Sault Ste. Marie, CY","590. Sault Ste. Marie, CA/AR",Ontario - Northern,
60806,THUNDER BAY - 435 JAMES SOUTH,0,435 JAMES S.,THUNDER BAY,ONTARIO,ONTARIO,P7E 6S7,-5,48.37778,-89.29028,196,1976-01-01,1986-11-06,,,N,X,,,,,X,,,,,,,,,,PE,MU,P3,C,N,0935. Thunder Bay,58. Thunder Bay,"004. Thunder Bay, CY","595. Thunder Bay, CMA/RMR",Ontario - Northern,
60807,THUNDER BAY - 615 JAMES ST. SOUTH,1,615 JAMES STREET SOUTH,THUNDER BAY,ONTARIO,ONTARIO,P7E 6P6,-5,48.37303,-89.29157,197,1986-10-29,,60809,,N,X,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,R,N,0935. Thunder Bay,58. Thunder Bay,"004. Thunder Bay, CY","595. Thunder Bay, CMA/RMR",Ontario - Northern,
60809,THUNDER BAY - 421 JAMES ST. SOUTH ,0,421 JAMES STREET SOUTH,THUNDER BAY,ONTARIO,ONTARIO,P7E 6S8,-5,48.37939,-89.29017,192,2004-01-01,2024-09-24,60807,15,N,,,X,X,X,X,X,,,,,,,,,PE,MU,P3,C,N,0935. Thunder Bay,58. Thunder Bay,"004. Thunder Bay, CY","595. Thunder Bay, CMA/RMR",Ontario - Northern,
60901,LONDON - QUEEN'S PARK,0,KING & RECTORY,LONDON,ONTARIO,ONTARIO,,-5,42.98917,-81.22417,205,1974-01-01,1995-06-27,,,N,X,X,X,X,X,X,,,,,,,,,,PE,LU,P5,R,N,0480. London,39. Middlesex,"036. London, CY","555. London, CMA/RMR",Ontario - Southern,
60903,LONDON - HIGHBURY AVE. ,0,900 HIGHBURY AVENUE,LONDON,ONTARIO,ONTARIO,N5Y 1A4,-5,43.00672,-81.20642,273,1995-07-04,2013-03-05,60904,,N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,C,N,0480. London,39. Middlesex,"036. London, CY","555. London, CMA/RMR",Ontario - Southern,
60904,LONDON - 42 ST. JULIEN ST. ,1,42 ST. JULIEN STREET,LONDON,ONTARIO,ONTARIO,N5Z 2M5,-5,42.97446,-81.20086,244,2012-12-31,,60903,5,N,,,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,P,N,0480. London,39. Middlesex,"036. London, CY","555. London, CMA/RMR",Ontario - Southern,
61001,SARNIA - 156 VICTORIA ST.,0,156 VICTORIA STREET,SARNIA,ONTARIO,ONTARIO,,-5,42.97306,-82.40611,183,1974-01-01,1978-12-29,,,N,X,X,X,,,X,,,,,,,,,,PS,MU,P3,C,N,0737. Sarnia,38. Lambton,"030. Sarnia, CY","562. Sarnia, CA/AR",Ontario - Sarnia,
61004,SARNIA - CENTENNIAL PARK ,0,FRONT ST. AT C.N. TRACKS/CENTENNIAL PARK,SARNIA,ONTARIO,ONTARIO,N7T 7N8,-5,42.98228,-82.40508,182,1978-07-20,2015-12-31,61009,3,N,X,X,X,X,X,X,X,X,,,,,X,,,PS,MU,P3,P,N,0737. Sarnia,38. Lambton,"030. Sarnia, CY","562. Sarnia, CA/AR",Ontario - Sarnia,
61005,SARNIA - MTC SHED,0,CON. RD 26 MANDAUMIN,SARNIA,ONTARIO,ONTARIO,,-5,42.95,-82.2,206,1980-01-01,2001-12-31,,,N,,,,,,X,,,,,,,,,,RB,NU,P2,A,R,none,38. Lambton,"035. Plympton-Wyoming, T","562. Sarnia, CA/AR",Ontario - Sarnia,
61007,AAMJIWNAANG,1,1300 TASHMOO AVE./ LASALLE LINE,SARNIA,ONTARIO,ONTARIO,N7T 8E5,-5,42.912545,-82.416816,180,2008-08-16,,,,N,X,,X,X,X,,X,X,,,,,X,X,,PS,NU,P2,R,M,none,38. Lambton,"025. Sarnia 45, IRI","562. Sarnia, CA/AR",Ontario - Sarnia,1
61009,SARNIA - 700 CHRISTINA ST. NORTH ,1,700 Christina St. N.,SARNIA,ONTARIO,ONTARIO,N7V 3C2,-5,42.990263,-82.395341,182,2016-04-06,,61004,5,N,X,,X,X,X,X,X,X,,,,,X,,,PS,MU,P4,R,N,0737. Sarnia,38. Lambton,"030. Sarnia, CY","562. Sarnia, CA/AR",Ontario - Sarnia,
61103,PETERBOROUGH - 500 GEORGE ST.,0,500 GEORGE STREET,PETERBOROUGH,ONTARIO,ONTARIO,K9H 3R9,-5,44.30889,-78.32056,205,1977-01-01,1997-06-19,,,N,X,,,,,X,,,,,,,,,,T,MU,P4,R,M,0636. Peterborough,15. Peterborough,"014. Peterborough, CY","529. Peterborough, CMA/RMR",Ontario - Southern,
61104,PETERBOROUGH - 10 HOSPITAL DR.,1,10 HOSPITAL DRIVE,PETERBOROUGH,ONTARIO,ONTARIO,K9J 8M1,-5,44.30183333,-78.34638611,226,1998-12-01,,,10,N,X,X,X,X,X,X,X,X,,,,,X,,,PE,MU,P4,R,N,0636. Peterborough,15. Peterborough,"014. Peterborough, CY","529. Peterborough, CMA/RMR",Ontario - Southern,
61201,CORNWALL - MEMORIAL PARK,1,BEDFORD & THIRD ST.,CORNWALL,ONTARIO,ONTARIO,K6J 4C2,-5,45.0179806,-74.7353139,55,1975-01-01,,,4,N,X,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,R,N,0205. Cornwall,"01. Stormont, Dundas and Glengarry","012. Cornwall, CY","501. Cornwall, CA/AR",Ontario - Southern,
61301,ST. CATHARINES - NORTH ST. & GENEVA ST.,0,NORTH ST. & GENEVA ST.,ST. CATHARINES,ONTARIO,ONTARIO,,-5,43.16472,-79.23917,107,1976-05-07,1986-09-29,,,N,X,X,X,X,X,X,,,,,,,,,,PE,LU,P5,R,N,0788. St. Catharines - Niagara Falls,26. Niagara,"053. St. Catharines, CY","539. St. Catharines - Niagara, CMA/RMR",Ontario - Southern,
61302,ST. CATHARINES - ARGYLE CRES.,1,62 ARGYLE CRESCENT/ PUMP STN.,ST. CATHARINES,ONTARIO,ONTARIO,L2P 2P4,-5,43.16006,-79.23475,105,1987-07-31,,,4,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0788. St. Catharines - Niagara Falls,26. Niagara,"053. St. Catharines, CY","539. St. Catharines - Niagara, CMA/RMR",Ontario - Southern,
61401,BRANTFORD - DALHOUSIE & QUEEN,0,DALHOUSIE & QUEEN,BRANTFORD,ONTARIO,ONTARIO,,-5,43.13928,-80.26588,212,1976-01-21,1980-05-26,,,N,X,,,,,,,,,,,,,,,T,LU,P4,C,M,0092. Brantford,29. Brant,"006. Brantford, CY","543. Brantford, CMA/RMR",Ontario - Southern,
61402,BRANTFORD - 324 GRAND RIVER AVE.,1,324 GRAND RIVER AVE.,BRANTFORD,ONTARIO,ONTARIO,N3T 1K2,-5,43.13861,-80.29264,205,2004-01-01,,,5,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,I,N,0092. Brantford,29. Brant,"006. Brantford, CY","543. Brantford, CMA/RMR",Ontario - Southern,
61501,KITCHENER - WEBER PARK,0,EDNA & FREDERICK,KITCHENER,ONTARIO,ONTARIO,,-5,43.45778,-80.47222,327,1976-08-05,2014-12-31,,,N,X,X,X,X,X,X,X,,X,,,,,,,PE,LU,P5,R,N,0419. Kitchener,30. Waterloo,"013. Kitchener, CY","541. Kitchener - Cambridge - Waterloo, CMA/RMR",Ontario - Southern,
61502,KITCHENER - WEST AVE. & HOMEWOOD,1,WEST AVE. & HOMEWOOD,KITCHENER,ONTARIO,ONTARIO,N2M 1X1,-5,43.44383,-80.50381,325,1990-07-05,,,5,N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,R,N,0419. Kitchener,30. Waterloo,"013. Kitchener, CY","541. Kitchener - Cambridge - Waterloo, CMA/RMR",Ontario - Southern,
61601,OAKVILLE - REBECCA & WOODSIDE,0,REBECCA & WOODSIDE,OAKVILLE,ONTARIO,ONTARIO,,-5,43.4175,-79.69917,84,1977-01-01,1980-03-11,,,N,X,X,X,,,X,,,,,,,,,,PE,LU,P4,R,N,0944. Toronto,24. Halton,"001. Oakville, T","535. Toronto, CMA/RMR",Ontario - Southern,
61602,OAKVILLE - BRONTE RD. & WOBURN CRES. ,0,BRONTE RD. & WOBURN CRES.,OAKVILLE,ONTARIO,ONTARIO,,-5,43.400621,-79.727495,90,1980-04-09,2006-10-14,61603,,N,X,X,X,X,X,X,,,,,,,X,,,PS,LU,P4,R,N,0944. Toronto,24. Halton,"001. Oakville, T","535. Toronto, CMA/RMR",Ontario - Southern,
61603,OAKVILLE - 8TH LINE/GLENASHTON DR. ,1,"8TH LINE AND GLENASHTON DR., HALTON RESERVOIR",OAKVILLE,ONTARIO,ONTARIO,L6H 7E7,-5,43.48692,-79.70228,165,2003-05-29,,61602,12,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0944. Toronto,24. Halton,"001. Oakville, T","535. Toronto, CMA/RMR",Ontario - Southern,
61701,OSHAWA - RITSON RD. & OLIVE AVE. ,0,RITSON RD. & OLIVE AVE.,OSHAWA,ONTARIO,ONTARIO,,-5,43.88908,-78.84996,99,1979-01-10,2008-12-31,"61702, 61703",,N,X,X,X,X,X,X,X,,,,,,,,,PE,LU,P5,R,N,0614. Oshawa,18. Durham,"013. Oshawa, CY","532. Oshawa, CMA/RMR",Ontario - Southern,
61702,OSHAWA - DURHAM COLLEGE ,0,2000 SIMCOE STREET NORTH,OSHAWA,ONTARIO,ONTARIO,L1H 7K4,-5,43.94594,-78.89492,155,2005-04-29,2017-12-31,"61701, 61703",7,N,X,,X,X,X,X,X,,,,,,,,,T,LU,P4,C,M,0614. Oshawa,18. Durham,"013. Oshawa, CY","532. Oshawa, CMA/RMR",Ontario - Southern,
61703,OSHAWA - BRITANNIA AVE. WEST ,1,"BRITANNIA AVE W, UofONTARIO PROPERTY",OSHAWA,ONTARIO,ONTARIO,L1L 0L6,-5,43.95222,-78.9125,49,2018-01-29,,"61702, 61701",3,N,,,X,X,X,X,X,X,,,,,,,,PE,LU,P4,F,N,0614. Oshawa,18. Durham,"013. Oshawa, CY","532. Oshawa, CMA/RMR",Ontario - Southern,
61801,GUELPH - FARQUHAR & WYNDHAM,0,FARQUHAR & WYNDHAM,GUELPH,ONTARIO,ONTARIO,,-5,43.54333,-80.24667,332,1980-08-21,1985-12-31,,,N,X,,,,,,,,,,,,,,,T,LU,P4,C,M,0343. Guelph,23. Wellington,"008. Guelph, CY","550. Guelph, CMA/RMR",Ontario - Southern,
61802,GUELPH - EXHIBITION PARK ARENA,1,EXHIBITION PARK & CLARK ST. W.,GUELPH,ONTARIO,ONTARIO,N1H 1R3,-5,43.55163611,-80.26415556,330,1986-01-16,,,4,N,X,,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0343. Guelph,23. Wellington,"008. Guelph, CY","550. Guelph, CMA/RMR",Ontario - Southern,
61901,WALPOLE ISLAND,0,WALPOLE ISLAND,WALPOLE ISLAND,ONTARIO,ONTARIO,,-5,42.53833,-82.41111,174,1988-01-22,1995-03-22,,,N,,,,,,,,,X,,X,,X,,X,RB,NU,P1,A,R,none,38. Lambton,"004. Walpole Island 46, IRI",none,Ontario - Southern,
61902,CHATHAM-KENT - BARK CREEK/WALLACEBURG,0,8147 MEADOWVALE LINE,CHATHAM-KENT,ONTARIO,ONTARIO,,-5,42.53558,-82.3897,175,2005-12-18,2012-12-29,,,N,,,,,,,,,X,,X,X,X,,,RB,NU,P2,A,R,none,36. Chatham-Kent,"020. Chatham-Kent, MU","556. Chatham-Kent, CA/AR",Ontario - Southern,
62001,NORTH BAY - DND - CHIPPEWA ST.,1,540 CHIPPEWA ST. W./Dept. of National Defence,NORTH BAY,ONTARIO,ONTARIO,P1B 9E7,-5,46.32323,-79.44928,219,1988-01-01,,,4,N,X,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,C,N,0595. North Bay,48. Nipissing,"044. North Bay, CY","575. North Bay, CA/AR",Ontario - Northern,
62101,HURON PARK - COLLEGE OF AGRIC.,0,COLLEGE OF AGRIC.,HURON PARK,ONTARIO,ONTARIO,,-5,43.28333,-81.5,251,1980-01-01,1991-11-09,,,N,,,,,,X,,,,,,,,,,RB,NU,P2,A,R,none,40. Huron,"005. South Huron, MU",none,Ontario - Southern,
62201,MERLIN - MOE WATER PUMP STN.,0,MOE WATER PUMP STN.,MERLIN,ONTARIO,ONTARIO,,-5,42.24407,-82.22301,191,1980-01-01,2004-12-31,,,N,,,,,,X,X,,,,,,,,,RB,NU,P2,A,R,none,36. Chatham-Kent,"020. Chatham-Kent, MU","556. Chatham-Kent, CA/AR",Ontario - Southern,
62401,PARKHILL - PUC BUILDING,0,PUC BLDG.,PARKHILL,ONTARIO,ONTARIO,,-5,43.16667,-81.68333,203,1983-07-22,2001-12-31,,,N,,,X,X,X,X,,,,,,,,,,PE,SU,P2,R,N,0625. Parkhill,39. Middlesex,"041. North Middlesex, MU",none,Ontario - Southern,
62501,TIVERTON - BRUCE NUCLEAR VISITOR CENTRE,1,BRUCE NUCLEAR VISITOR CTR,TIVERTON,ONTARIO,ONTARIO,N0G 2T0,-5,44.31447,-81.54972,226,1980-01-01,,,4,N,X,,X,X,X,X,X,X,,,,,,,,RB,NU,P1,A,R,none,41. Bruce,"024. Kincardine, MU",none,Ontario - Southern,
62601,SIMCOE - EXPERIMENTAL FARM,1,EXPERIMENTAL FARM,SIMCOE,ONTARIO,ONTARIO,N3Y 4K3,-5,42.85685,-80.26964,236,1980-01-01,,,4,N,X,,X,X,X,X,X,X,X,X,X,X,X,X,X,RB,NU,P2,A,R,none,28. Haldimand-Norfolk,"052. Norfolk County, CY","547. Norfolk, CA/AR",Ontario - Southern,1
62701,LONG POINT - PRONVINCIAL PARK,0,PROVINCIAL PARK,LONG POINT,ONTARIO,ONTARIO,,-5,42.58333,-80.38333,173,1980-01-01,2001-12-31,65301,,N,X,,X,X,X,X,,,,,,,,,,RB,NU,P1,W,R,none,28. Haldimand-Norfolk,"052. Norfolk County, CY",none,Ontario - Southern,
62801,WATERLOO - WEBER & UNIVERSITY,0,WEBER & UNIVERSITY,WATERLOO,ONTARIO,ONTARIO,,-5,43.48333,-80.51667,320,1988-06-01,1991-12-31,,,N,,,,,,X,,,,,,,,,,PE,LU,P5,C,U,0419. Kitchener,30. Waterloo,"016. Waterloo, CY","541. Kitchener - Cambridge - Waterloo, CMA/RMR",Ontario - Southern,
62901,NIAGARA FALLS - ALLENDALE AVE.,0,ALLENDALE AVE.,NIAGARA FALLS,ONTARIO,ONTARIO,,-5,43.08333,-79.08333,196,1988-05-18,1993-10-28,,,N,,,,,,X,,,,,,,,,,PE,LU,P3,C,U,0788. St. Catharines - Niagara Falls,26. Niagara,"043. Niagara Falls, CY","539. St. Catharines - Niagara, CMA/RMR",Ontario - Southern,
62902,NIAGARA FALLS - STANLEY/HWY 405,0,STANLEY/HWY 405,NIAGARA FALLS,ONTARIO,ONTARIO,,-5,43.1,-79.08333,182,1993-10-29,1996-09-09,,,N,,,,,,X,,,,,,,,,,PE,LU,P4,R,U,0788. St. Catharines - Niagara Falls,26. Niagara,"043. Niagara Falls, CY","539. St. Catharines - Niagara, CMA/RMR",Ontario - Southern,
63001,BURLINGTON - HWY 2 & NORTH SHORE BLVD.,1,"NORTH SHORE BLVD E. AND LAKESHORE RD.,",BURLINGTON,ONTARIO,ONTARIO,L7S 1A8,-5,43.314575,-79.80275556,78,1980-01-01,,,5,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P3,C,N,0349. Hamilton,24. Halton,"002. Burlington, CY","537. Hamilton, CMA/RMR",Ontario - Southern,
63101,ALLISTON - 509 VICTORIA ST. E.,0,509 VICTORIA STREET E.,ALLISTON,ONTARIO,ONTARIO,,-5,44.15,-79.85,219,1981-06-26,1994-08-25,,,N,,,,,,X,,,,,,,,,,PE,SU,P3,I,U,0008. Alliston,43. Simcoe,"007. New Tecumseth, T","535. Toronto, CMA/RMR",Ontario - Southern,
63201,STOUFFVILLE - YORK REGION - HWY 47 & HWY 48,0,HWY 47 & HWY 48,STOUFFVILLE,ONTARIO,ONTARIO,,-5,43.96458,-79.26607,257,1980-01-01,2005-12-31,65101,,N,,,X,X,X,X,,X,,,,,X,,,PE,MU,P3,C,U,1020. Stouffville,19. York,"044. Whitchurch-Stouffville, T","535. Toronto, CMA/RMR",Ontario - Southern,
63301,DORSET - HWY 117 & PAINT LAKE RD.,1,DISTRICT ROAD 117 AND PAINT LAKE RD.,DORSET,ONTARIO,ONTARIO,P0A,-5,45.224278,-78.932944,318,1981-04-14,,,3,N,,,X,X,X,X,X,X,,,,,X,,,RB,NU,P1,F,R,none,44. Muskoka,"027. Lake of Bays, TP",none,Ontario - Southern,
63401,HAWKEYE LAKE,0,HAWKEYE LAKE,HAWKEYE LAKE,ONTARIO,ONTARIO,,-5,48.66667,-89.48333,437,1983-06-13,1991-12-31,,,N,,,X,X,X,X,,,,,,,,,,RB,NU,P1,F,R,none,58. Thunder Bay,"090. Thunder Bay, Unorganized, NO",none,Ontario - Northern,
63501,HIGH FALLS,0,HIGH FALLS ROAD,HIGH FALLS,ONTARIO,ONTARIO,,-5,46.3807,-81.5448,219,1984-10-01,1986-05-02,,,N,,,X,X,X,,,,,,,,,,,RB,NU,P1,F,R,none,53. Greater Sudbury / Grand Sudbury,"005. Greater Sudbury / Grand Sudbury, CV","580. Greater Sudbury / Grand Sudbury, CMA/RMR",Ontario - Southern,
63601,LONGWOODS CONS. AUTHORITY,1,LONGWOODS CONS. AUTHORITY,LONGWOODS,ONTARIO,ONTARIO,N0L,-5,42.88333,-81.48333,240,1988-02-18,,,4,C,,,,,,X,,,,,,,X,,,RB,NU,P2,A,R,none,39. Middlesex,"015. Strathroy-Caradoc, MU","555. London, CMA/RMR",Ontario - Southern,
63701,GRAND BEND - POINT BLAKE CONSERVATION AUTHORITY,1,POINT BLAKE CONSERVATION AREA,GRAND BEND,ONTARIO,ONTARIO,N0M 1T0,-5,43.33318611,-81.74282222,185,1993-01-01,,,5,N,,,X,X,X,X,X,X,,,,,,,,RB,NU,P2,W,R,none,40. Huron,"005. South Huron, MU",none,Ontario - Southern,
63801,NANTICOKE - NANTICOKE VILLAGE,0,RAINHAM RD (NEAR STELCO GATE),NANTICOKE,ONTARIO,ONTARIO,,-5,42.81667,-80.08333,185,1993-01-13,1994-05-08,,,N,,,,,,,,,,,,,X,,,RB,NU,P1,A,R,none,28. Haldimand-Norfolk,"018. Haldimand County, CY",none,Ontario - Southern,
63802,NANTICOKE - SOUTH WALPOLE,0,"WALPOLE S. PS, SANDUSK RD.",NANTICOKE,ONTARIO,ONTARIO,,-5,42.83333,-80.03333,190,1993-01-25,1994-05-09,,,N,,,,,,,,,,,,,X,,,RB,NU,P2,A,R,none,28. Haldimand-Norfolk,"018. Haldimand County, CY",none,Ontario - Southern,
63901,CLOUD RIVER,0,CLOUD RIVER,CLOUD RIVER,ONTARIO,ONTARIO,,-5,48.15,-89.45,274,1993-01-01,1996-07-26,,,N,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,58. Thunder Bay,"001. Neebing, MU","595. Thunder Bay, CMA/RMR",Ontario - Northern,
64001,EXPERIMENTAL LAKES AREA,1,EXP. LAKES AREA,EXP. LAKES AREA,ONTARIO,ONTARIO,,-6,49.66389,-93.72111,369,1988-05-09,,,3,C,,,,,,X,,,,,,,,,,RB,NU,P1,W,R,none,60. Kenora,"090. Kenora, Unorganized, NO",none,Ontario - Northern,
64101,ALGOMA,0,ALGOMA,ALGOMA,ONTARIO,ONTARIO,,-5,47.03361,-84.37889,411,1988-05-17,2024-05-08,,3,C,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,57. Algoma,"095. Algoma, Unorganized, North Part, NO",none,Ontario - Northern,
64102,SEARCHMONT,1,103 SEARCHMONT RESORT ROAD,SEARCHMONT,ONTARIO,ONTARIO,P0S 1J0,-5,46.765945,-84.033624,418,2023-12-07,,,,C,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,57. Algoma,"095. Algoma, Unorganized, North Part, NO",none,Ontario - Northern,
64201,CHALK RIVER,0,CHALK RIVER,CHALK RIVER,ONTARIO,ONTARIO,,-5,46.06278,-77.40472,184,1988-05-17,1997-04-23,,,C,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,47. Renfrew,"096. Deep River, T",none,Ontario - Southern,
64301,LONGWOODS,0,LONGWOODS,LONGWOODS,ONTARIO,ONTARIO,,-5,42.88472,-81.48056,239,1988-05-06,1990-05-31,,,C,,,,,,X,,,,,,,,,,RB,NU,P2,A,R,none,39. Middlesex,"015. Strathroy-Caradoc, MU","555. London, CMA/RMR",Ontario - Southern,
64401,EGBERT,1,EGBERT,EGBERT,ONTARIO,ONTARIO,L0L 1N0,-5,44.23106,-79.7831,253,1988-07-26,,,3,C,,,,,,X,,,X,,X,,X,X,X,RB,NU,P2,A,R,none,43. Simcoe,"021. Essa, TP","563. Essa, CA/AR",Ontario - Southern,
64501,FORT FRANCES - PORTAGE/ CHRUCH ST.,0,PORTAGE/CHURCH ST.,FORT FRANCES,ONTARIO,ONTARIO,,-6,48.61667,-93.4,340,1993-07-26,1996-12-31,,,N,,,,,,X,,,,,,,,,,PE,SU,P2,R,U,0290. Fort Frances,59. Rainy River,"012. Fort Frances, T",none,Ontario - Northern,
64502,FORT FRANCES - ROBERT MOORE P.S.,0,ARMIT AVE. & FORTH ST. E.,FORT FRANCES,ONTARIO,ONTARIO,,-6,48.63333,-93.38333,342,1997-01-07,2000-12-31,,,N,,,,,,X,,,,,,,,,,RB,NU,P2,F,R,none,59. Rainy River,"012. Fort Frances, T",none,Ontario - Northern,
64601,PT. PETRE,0,PT. PETRE,PT. PETRE,ONTARIO,ONTARIO,,-5,43.839897,-77.155138,74,1996-08-25,2011-07-02,,,N,,,,,,,,,X,,X,,X,,X,RB,NU,P1,W,R,none,13. Prince Edward,"020. Prince Edward County, CY",none,Ontario - Southern,
64701,WASAGA BEACH,0,1385 RIVER ROAD,WASAGA BEACH,ONTARIO,ONTARIO,,-5,44.564645,-79.99407,175,2000-06-09,2000-09-29,,,N,,,,,,X,,,,,,,,,,RB,SU,P2,R,R,1331. Wasaga Beach,43. Simcoe,"064. Wasaga Beach, T","565. Wasaga Beach, CA/AR",Ontario - Northern,
65001,BARRIE - OLD PUC,1,83 PERRY STREET,BARRIE,ONTARIO,ONTARIO,L4N 2G4,-5,44.38231389,-79.70243056,226,2001-12-01,,,5,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0043. Barrie,43. Simcoe,"042. Barrie, CY","568. Barrie, CMA/RMR",Ontario - Southern,
65101,NEWMARKET - EAGLE ST. & MCAFFREY RD.,1,EAGLE ST. & McCAFFREY RD.,NEWMARKET,ONTARIO,ONTARIO,L3X 1K3,-5,44.04431,-79.48325,268,2001-06-01,,63201,5,N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P4,R,N,0944. Toronto,19. York,"048. Newmarket, T","535. Toronto, CMA/RMR",Ontario - Southern,
65201,PARRY SOUND - 7 BAY ST.,1,7 BAY STREET,PARRY SOUND,ONTARIO,ONTARIO,P2A 1S4,-5,45.33786,-80.03817,176,2001-04-01,,,5,N,,,X,X,X,X,X,X,,,,,,,,PE,SU,P2,W,N,0628. Parry Sound,49. Parry Sound,"032. Parry Sound, T",none,Ontario - Northern,
65301,PORT STANLEY - ELGIN WATER TREATMENT PLANT,1,43665 DEXTER LINE,PORT STANLEY,ONTARIO,ONTARIO,N0L 2L0,-5,42.67208,-81.16289,212,2002-06-05,,62701,5,N,,,X,X,X,X,X,X,,,,,,,,RB,NU,P2,A,R,none,34. Elgin,"020. Central Elgin, MU","555. London, CMA/RMR",Ontario - Southern,
65401,BELLEVILLE - WATER TREATMENT PLANT,1,2 SIDNEY STREET,BELLEVILLE,ONTARIO,ONTARIO,K8P 3Y7,-5,44.15053,-77.3955,75,2002-08-01,,,10,N,X,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,W,N,0061. Belleville,12. Hastings,"005. Belleville, CY","522. Belleville - Quinte West, CMA/RMR",Ontario - Southern,
65501,BURNT ISLAND,0,BURNT ISLAND,BURNT ISLAND,ONTARIO,ONTARIO,,-5,45.8081,-82.9508,182,2003-09-18,2011-06-08,,,N,,,,,,,,,,,,,,,X,RB,NU,P1,F,R,none,51. Manitoulin,"094. Manitoulin, Unorganized, West Part, NO",none,Ontario - Northern,
65601,ESSEX - 360 FAIRVIEW AVE. W.,0,360 FAIRVIEW AVE. W.,ESSEX,ONTARIO,ONTARIO,N8M 1Y6,-5,42.16,-82.83333,193,2003-10-24,2008-12-31,,,N,X,,X,X,X,X,X,,X,,,,,,,RB,NU,P2,A,R,none,37. Essex,"016. Essex, T","559. Windsor, CMA/RMR",Ontario - Southern,
65701,MORRISBURG - COUNTY RD. 2,0,COUNTY RD.2 / MORRISGURG WATER TOWER,MORRISBURG,ONTARIO,ONTARIO,K0C 1X0,-5,44.89975,-75.18994,69,2005-01-01,2014-12-31,,,N,,,,,,X,X,,,,,,,,,PE,SU,P2,F,U,0556. Morrisburg,"01. Stormont, Dundas and Glengarry","020. South Dundas, MU",none,Ontario - Southern,
65801,CHATHAM - 435 GRAND AVENUE W.,1,435 GRAND AVENUE W.,CHATHAM,ONTARIO,ONTARIO,N7L 3Z4,-5,42.40369,-82.20831,179,2005-01-01,,,15,N,X,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,R,N,0167. Chatham,36. Chatham-Kent,"020. Chatham-Kent, MU","556. Chatham-Kent, CA/AR",Ontario - Southern,
